,Date/Time,Day,Dew Point Temp (°C),Month,Rel Hum (%),Stn Press (kPa),Temp (°C),Time,Visibility (km),Weather,Wind Dir (10s deg),Wind Spd (km/h),Year
1934,2017-03-20 07:00,20,-2.2,3,77.0,101.94,1.4,7,48.3,Cloudy,6.0,8.0,2017
1935,2017-03-20 10:00,20,0.7,3,71.0,101.8,5.5,10,48.3,Cloudy,29.0,12.0,2017
1936,2017-03-20 13:00,20,2.2,3,68.0,101.57,7.7,13,48.3,Cloudy,30.0,22.0,2017
1937,2017-03-20 16:00,20,0.8,3,62.0,101.33,7.6,16,48.3,Cloudy,30.0,19.0,2017
1938,2017-03-20 19:00,20,2.9,3,75.0,101.3,7.0,19,48.3,Cloudy,29.0,7.0,2017
1939,2017-03-21 06:00,21,4.0,3,84.0,100.71,6.5,6,16.1,Rain,2.0,5.0,2017
1940,2017-03-21 07:00,21,4.0,3,86.0,100.69,6.2,7,8.1,Rain,2.0,8.0,2017
1941,2017-03-21 08:00,21,5.1,3,90.0,100.66,6.6,8,16.1,Rain,6.0,5.0,2017
1942,2017-03-21 10:00,21,6.3,3,92.0,100.6,7.5,10,24.1,Cloudy,35.0,5.0,2017
1943,2017-03-21 13:00,21,6.2,3,92.0,100.54,7.4,13,12.9,Rain,26.0,21.0,2017
1944,2017-03-21 16:00,21,8.5,3,84.0,100.53,11.1,16,24.1,Cloudy,9.0,12.0,2017
1945,2017-03-21 17:00,21,8.1,3,80.0,100.48,11.4,17,24.1,Rain,8.0,12.0,2017
1946,2017-03-21 18:00,21,8.4,3,83.0,100.53,11.1,18,24.1,Rain,8.0,10.0,2017
1947,2017-03-21 19:00,21,8.3,3,83.0,100.55,11.0,19,24.1,Cloudy,7.0,8.0,2017
1948,2017-03-22 07:00,22,6.5,3,80.0,100.54,9.8,7,32.2,Cloudy,12.0,22.0,2017
1949,2017-03-22 09:00,22,7.9,3,87.0,100.66,9.9,9,24.1,Rain,13.0,21.0,2017
1950,2017-03-22 10:00,22,7.5,3,85.0,100.7,9.9,10,24.1,Rain,14.0,26.0,2017
1951,2017-03-22 11:00,22,7.7,3,85.0,100.74,10.1,11,24.1,Rain,13.0,15.0,2017
1952,2017-03-22 13:00,22,7.0,3,78.0,100.81,10.6,13,24.1,Rain,14.0,18.0,2017
1953,2017-03-22 16:00,22,7.1,3,82.0,100.91,10.0,16,24.1,Rain,15.0,22.0,2017
1954,2017-03-22 19:00,22,3.5,3,73.0,101.21,8.0,19,32.2,Cloudy,21.0,36.0,2017
1955,2017-03-23 07:00,23,4.3,3,85.0,101.66,6.6,7,24.1,Cloudy,14.0,17.0,2017
1956,2017-03-23 10:00,23,3.5,3,72.0,101.69,8.2,10,24.1,Cloudy,13.0,32.0,2017
1957,2017-03-23 13:00,23,3.1,3,56.0,101.55,11.5,13,48.3,Cloudy,12.0,39.0,2017
1958,2017-03-23 16:00,23,4.0,3,62.0,101.31,10.9,16,48.3,Cloudy,10.0,12.0,2017
1959,2017-03-23 17:00,23,2.3,3,55.0,101.23,10.9,17,48.3,Rain,11.0,18.0,2017
1960,2017-03-23 18:00,23,5.0,3,74.0,101.21,9.4,18,24.1,Rain,12.0,17.0,2017
1961,2017-03-23 19:00,23,5.0,3,78.0,101.15,8.6,19,19.3,Rain,9.0,19.0,2017
1962,2017-03-23 20:00,23,5.3,3,83.0,101.12,8.0,20,16.1,Rain,9.0,17.0,2017
1963,2017-03-23 21:00,23,5.5,3,86.0,101.09,7.7,21,16.1,Rain,7.0,23.0,2017
1964,2017-03-24 07:00,24,5.4,3,90.0,100.7,6.9,7,32.2,Cloudy,9.0,13.0,2017
1965,2017-03-24 10:00,24,6.2,3,84.0,100.75,8.7,10,32.2,Cloudy,9.0,14.0,2017
1966,2017-03-24 12:00,24,6.9,3,82.0,100.79,9.8,12,24.1,Rain,12.0,21.0,2017
1967,2017-03-24 13:00,24,7.1,3,81.0,100.76,10.2,13,24.1,Rain,12.0,22.0,2017
1968,2017-03-24 14:00,24,6.4,3,77.0,100.78,10.2,14,24.1,Rain,14.0,23.0,2017
1969,2017-03-24 15:00,24,7.6,3,85.0,100.8,10.0,15,24.1,Rain,13.0,14.0,2017
1970,2017-03-24 16:00,24,8.0,3,88.0,100.84,9.9,16,24.1,Rain,13.0,10.0,2017
1971,2017-03-24 17:00,24,7.9,3,90.0,100.9,9.4,17,24.1,Rain,23.0,6.0,2017
1972,2017-03-24 18:00,24,7.3,3,90.0,100.95,8.8,18,19.3,Rain,16.0,14.0,2017
1973,2017-03-24 19:00,24,5.9,3,83.0,101.01,8.6,19,24.1,Cloudy,14.0,8.0,2017
1974,2017-03-25 07:00,25,4.0,3,81.0,101.7,7.0,7,32.2,Cloudy,22.0,13.0,2017
1975,2017-03-25 10:00,25,3.4,3,69.0,101.83,8.7,10,32.2,Cloudy,19.0,18.0,2017
1976,2017-03-25 13:00,25,0.9,3,55.0,101.85,9.5,13,48.3,Cloudy,20.0,12.0,2017
1977,2017-03-25 16:00,25,0.7,3,52.0,101.78,10.1,16,48.3,Cloudy,20.0,10.0,2017
1978,2017-03-25 19:00,25,1.4,3,64.0,101.71,7.8,19,32.2,Cloudy,12.0,6.0,2017
1979,2017-03-26 06:00,26,3.6,3,86.0,101.01,5.7,6,24.1,Rain,8.0,10.0,2017
1980,2017-03-26 07:00,26,3.6,3,86.0,100.97,5.7,7,24.1,Rain,10.0,13.0,2017
1981,2017-03-26 08:00,26,4.0,3,88.0,100.97,5.8,8,19.3,Rain,10.0,21.0,2017
1982,2017-03-26 09:00,26,4.5,3,89.0,100.96,6.2,9,16.1,Rain,8.0,21.0,2017
1983,2017-03-26 10:00,26,4.6,3,90.0,100.93,6.1,10,16.1,Rain,7.0,24.0,2017
1984,2017-03-26 12:00,26,4.6,3,89.0,100.78,6.3,12,16.1,Rain,7.0,25.0,2017
1985,2017-03-26 13:00,26,4.9,3,83.0,100.7,7.6,13,24.1,Rain,7.0,25.0,2017
1986,2017-03-26 16:00,26,5.0,3,78.0,100.62,8.6,16,19.3,Cloudy,9.0,19.0,2017
1987,2017-03-26 17:00,26,5.8,3,87.0,100.65,7.8,17,16.1,Rain,9.0,16.0,2017
1988,2017-03-26 18:00,26,6.0,3,93.0,100.67,7.0,18,12.9,Rain,10.0,14.0,2017
1989,2017-03-26 19:00,26,6.0,3,94.0,100.71,6.9,19,12.9,Rain,8.0,13.0,2017
1990,2017-03-26 20:00,26,5.4,3,92.0,100.74,6.6,20,12.9,Rain,6.0,12.0,2017
1991,2017-03-26 21:00,26,5.3,3,93.0,100.79,6.3,21,8.1,Rain,6.0,17.0,2017
1992,2017-03-27 07:00,27,6.1,3,96.0,101.36,6.7,7,8.1,Rain,9.0,18.0,2017
1993,2017-03-27 08:00,27,6.4,3,95.0,101.46,7.1,8,19.3,Rain,9.0,15.0,2017
1994,2017-03-27 09:00,27,6.8,3,93.0,101.56,7.8,9,24.1,Rain,8.0,15.0,2017
1995,2017-03-27 10:00,27,6.9,3,86.0,101.6,9.1,10,24.1,Rain,14.0,13.0,2017
1996,2017-03-27 13:00,27,6.5,3,74.0,101.84,10.9,13,24.1,Cloudy,14.0,19.0,2017
1997,2017-03-27 16:00,27,4.8,3,64.0,101.91,11.3,16,32.2,Cloudy,17.0,27.0,2017
1998,2017-03-27 18:00,27,4.7,3,69.0,101.97,10.1,18,32.2,Rain,16.0,18.0,2017
1999,2017-03-27 19:00,27,5.2,3,75.0,102.02,9.4,19,19.3,Rain,16.0,17.0,2017
2000,2017-03-27 20:00,27,6.3,3,87.0,102.06,8.3,20,12.9,Rain,13.0,12.0,2017
2001,2017-03-27 21:00,27,6.4,3,89.0,102.12,8.1,21,12.9,Rain,13.0,13.0,2017
2002,2017-03-28 06:00,28,6.0,3,92.0,101.97,7.2,6,12.9,Rain,13.0,32.0,2017
2003,2017-03-28 07:00,28,6.0,3,92.0,101.95,7.2,7,12.9,Rain,12.0,32.0,2017
2004,2017-03-28 08:00,28,6.2,3,93.0,101.98,7.2,8,6.4,Rain,12.0,28.0,2017
2005,2017-03-28 09:00,28,6.2,3,92.0,101.97,7.4,9,12.9,Rain,11.0,32.0,2017
2006,2017-03-28 10:00,28,6.6,3,93.0,101.99,7.6,10,12.9,Rain,11.0,33.0,2017
2007,2017-03-28 11:00,28,6.8,3,93.0,102.02,7.8,11,12.9,Rain,12.0,29.0,2017
2008,2017-03-28 12:00,28,6.8,3,91.0,102.02,8.2,12,16.1,Rain,11.0,25.0,2017
2009,2017-03-28 13:00,28,7.3,3,92.0,102.02,8.5,13,16.1,Rain,11.0,23.0,2017
2010,2017-03-28 14:00,28,7.2,3,90.0,102.0,8.7,14,24.1,Rain,11.0,27.0,2017
2011,2017-03-28 15:00,28,7.4,3,91.0,101.96,8.8,15,19.3,Rain,12.0,28.0,2017
2012,2017-03-28 16:00,28,7.4,3,93.0,101.94,8.5,16,24.1,Rain,9.0,21.0,2017
2013,2017-03-28 17:00,28,7.2,3,94.0,101.95,8.1,17,12.9,Rain,9.0,18.0,2017
2014,2017-03-28 18:00,28,7.3,3,95.0,101.95,8.0,18,8.1,Rain,8.0,18.0,2017
2015,2017-03-28 19:00,28,7.2,3,95.0,101.93,7.9,19,6.4,Rain,8.0,19.0,2017
2016,2017-03-28 20:00,28,7.1,3,95.0,101.93,7.8,20,8.1,Rain,7.0,21.0,2017
2017,2017-03-28 21:00,28,7.2,3,96.0,101.91,7.8,21,8.1,Rain,8.0,21.0,2017
2018,2017-03-29 06:00,29,3.9,3,86.0,101.08,6.1,6,16.1,Rain,7.0,24.0,2017
2019,2017-03-29 07:00,29,4.2,3,85.0,100.94,6.5,7,19.3,Rain,10.0,25.0,2017
2020,2017-03-29 08:00,29,4.9,3,87.0,100.84,6.9,8,12.9,Rain,9.0,18.0,2017
2021,2017-03-29 09:00,29,6.0,3,93.0,100.76,7.0,9,11.3,Rain,8.0,23.0,2017
2022,2017-03-29 10:00,29,6.5,3,95.0,100.73,7.2,10,4.8,Rain,9.0,26.0,2017
2023,2017-03-29 11:00,29,7.2,3,95.0,100.7,7.9,11,4.8,Rain,8.0,26.0,2017
2024,2017-03-29 13:00,29,8.8,3,94.0,100.71,9.7,13,24.1,Cloudy,10.0,28.0,2017
2025,2017-03-29 16:00,29,7.2,3,72.0,100.8,12.0,16,32.2,Clear,19.0,27.0,2017
2026,2017-03-29 19:00,29,5.8,3,80.0,101.08,9.0,19,24.1,Rain,26.0,23.0,2017
2027,2017-03-29 20:00,29,6.9,3,90.0,101.2,8.4,20,19.3,Rain,27.0,20.0,2017
2028,2017-03-29 21:00,29,6.2,3,87.0,101.28,8.2,21,19.3,Rain,27.0,33.0,2017
2029,2017-03-30 07:00,30,4.4,3,84.0,101.76,6.9,7,48.3,Cloudy,29.0,30.0,2017
2030,2017-03-30 10:00,30,4.9,3,76.0,102.07,8.9,10,48.3,Clear,30.0,24.0,2017
2031,2017-03-30 13:00,30,5.9,3,74.0,102.29,10.3,13,48.3,Clear,28.0,20.0,2017
2032,2017-03-30 16:00,30,5.2,3,67.0,102.38,11.1,16,48.3,Clear,28.0,13.0,2017
2033,2017-03-30 19:00,30,3.3,3,71.0,102.5,8.2,19,48.3,Clear,36.0,3.0,2017
2034,2017-03-31 07:00,31,4.3,3,85.0,102.82,6.6,7,32.2,Cloudy,8.0,17.0,2017
2035,2017-03-31 10:00,31,5.3,3,78.0,102.88,8.9,10,24.1,Cloudy,10.0,22.0,2017
2036,2017-03-31 13:00,31,5.1,3,70.0,102.76,10.3,13,32.2,Cloudy,12.0,12.0,2017
2037,2017-03-31 16:00,31,4.0,3,63.0,102.6,10.7,16,48.3,Cloudy,13.0,9.0,2017
2038,2017-03-31 19:00,31,4.9,3,74.0,102.41,9.3,19,32.2,Cloudy,21.0,6.0,2017
2039,2017-03-31 20:00,31,6.3,3,85.0,102.41,8.7,20,32.2,Rain,29.0,7.0,2017
2040,2017-03-31 21:00,31,6.9,3,91.0,102.45,8.3,21,24.1,Rain,33.0,10.0,2017
2041,2017-04-01 07:00,1,5.7,4,94.0,102.14,6.6,7,12.9,Rain,8.0,8.0,2017
2042,2017-04-01 08:00,1,6.1,4,95.0,102.15,6.8,8,8.1,Rain,8.0,12.0,2017
2043,2017-04-01 10:00,1,6.5,4,90.0,102.24,8.0,10,16.1,Cloudy,9.0,6.0,2017
2044,2017-04-01 13:00,1,7.2,4,82.0,102.32,10.1,13,24.1,Cloudy,23.0,12.0,2017
2045,2017-04-01 16:00,1,5.7,4,73.0,102.27,10.3,16,32.2,Cloudy,20.0,10.0,2017
2046,2017-04-01 19:00,1,6.6,4,77.0,102.21,10.4,19,24.1,Cloudy,14.0,7.0,2017
2047,2017-04-02 07:00,2,3.9,4,79.0,102.46,7.3,7,32.2,Clear,28.0,33.0,2017
2048,2017-04-02 10:00,2,5.4,4,79.0,102.47,8.8,10,32.2,Clear,28.0,41.0,2017
2049,2017-04-02 13:00,2,2.4,4,63.0,102.4,9.0,13,48.3,Clear,27.0,39.0,2017
2050,2017-04-02 16:00,2,4.2,4,68.0,102.34,9.8,16,48.3,Clear,27.0,34.0,2017
2051,2017-04-02 19:00,2,2.6,4,69.0,102.28,7.9,19,48.3,Clear,27.0,28.0,2017
2052,2017-04-03 07:00,3,2.0,4,82.0,102.56,4.8,7,48.3,Cloudy,9.0,13.0,2017
2053,2017-04-03 10:00,3,2.4,4,70.0,102.56,7.5,10,48.3,Cloudy,36.0,3.0,2017
2054,2017-04-03 13:00,3,5.9,4,82.0,102.42,8.8,13,48.3,Cloudy,24.0,14.0,2017
2055,2017-04-03 16:00,3,3.3,4,64.0,102.18,9.7,16,48.3,Clear,25.0,8.0,2017
2056,2017-04-03 19:00,3,2.4,4,71.0,101.98,7.3,19,48.3,Cloudy,32.0,4.0,2017
2057,2017-04-04 07:00,4,0.1,4,62.0,101.53,6.9,7,48.3,Cloudy,9.0,22.0,2017
2058,2017-04-04 10:00,4,1.1,4,53.0,101.43,10.2,10,48.3,Cloudy,9.0,10.0,2017
2059,2017-04-04 13:00,4,4.4,4,65.0,101.32,10.7,13,48.3,Cloudy,25.0,10.0,2017
2060,2017-04-04 14:00,4,1.7,4,48.0,101.35,12.3,14,32.2,Rain,15.0,28.0,2017
2061,2017-04-04 15:00,4,3.7,4,61.0,101.35,10.9,15,19.3,Rain,12.0,25.0,2017
2062,2017-04-04 16:00,4,5.2,4,75.0,101.31,9.4,16,12.9,Rain,9.0,27.0,2017
2063,2017-04-04 17:00,4,6.5,4,84.0,101.24,9.0,17,12.9,Rain,6.0,25.0,2017
2064,2017-04-04 18:00,4,6.3,4,84.0,101.2,8.8,18,12.9,Rain,5.0,23.0,2017
2065,2017-04-04 19:00,4,5.9,4,82.0,101.16,8.8,19,16.1,Rain,6.0,25.0,2017
2066,2017-04-04 20:00,4,6.3,4,84.0,101.14,8.8,20,16.1,Rain,7.0,26.0,2017
2067,2017-04-04 21:00,4,6.0,4,81.0,101.17,9.1,21,16.1,Rain,8.0,21.0,2017
2068,2017-04-05 06:00,5,7.8,4,91.0,101.13,9.2,6,24.1,Rain,11.0,26.0,2017
2069,2017-04-05 07:00,5,8.0,4,94.0,101.11,8.9,7,24.1,Rain,10.0,27.0,2017
2070,2017-04-05 08:00,5,7.9,4,93.0,101.16,9.0,8,24.1,Rain,11.0,28.0,2017
2071,2017-04-05 09:00,5,8.0,4,91.0,101.23,9.4,9,24.1,Rain,11.0,19.0,2017
2072,2017-04-05 10:00,5,8.5,4,94.0,101.26,9.4,10,12.9,Rain,11.0,18.0,2017
2073,2017-04-05 11:00,5,8.9,4,94.0,101.27,9.8,11,12.9,Rain,12.0,18.0,2017
2074,2017-04-05 12:00,5,8.3,4,89.0,101.29,10.0,12,12.9,Rain,14.0,14.0,2017
2075,2017-04-05 13:00,5,8.9,4,94.0,101.31,9.8,13,12.9,Rain,11.0,18.0,2017
2076,2017-04-05 14:00,5,8.7,4,90.0,101.31,10.2,14,16.1,Rain,11.0,17.0,2017
2077,2017-04-05 16:00,5,7.9,4,82.0,101.25,10.8,16,24.1,Cloudy,12.0,30.0,2017
2078,2017-04-05 19:00,5,7.9,4,87.0,101.16,9.9,19,24.1,Cloudy,7.0,19.0,2017
2079,2017-04-06 07:00,6,6.4,4,86.0,100.43,8.6,7,32.2,Rain,9.0,27.0,2017
2080,2017-04-06 10:00,6,7.2,4,85.0,100.52,9.6,10,24.1,Rain,12.0,22.0,2017
2081,2017-04-06 11:00,6,7.8,4,88.0,100.53,9.7,11,19.3,Rain,12.0,17.0,2017
2082,2017-04-06 12:00,6,7.9,4,84.0,100.54,10.5,12,24.1,Rain,13.0,22.0,2017
2083,2017-04-06 13:00,6,8.1,4,83.0,100.56,10.8,13,24.1,Rain,14.0,16.0,2017
2084,2017-04-06 14:00,6,7.0,4,77.0,100.58,10.8,14,24.1,Rain,19.0,9.0,2017
2085,2017-04-06 16:00,6,7.0,4,70.0,100.47,12.3,16,48.3,Cloudy,7.0,9.0,2017
2086,2017-04-06 19:00,6,7.3,4,84.0,100.25,9.9,19,32.2,Cloudy,5.0,17.0,2017
2087,2017-04-07 06:00,7,6.4,4,93.0,98.86,7.4,6,24.1,Rain,7.0,16.0,2017
2088,2017-04-07 07:00,7,6.7,4,90.0,98.76,8.2,7,32.2,Cloudy,6.0,16.0,2017
2089,2017-04-07 10:00,7,8.0,4,80.0,98.86,11.3,10,24.1,Rain,11.0,29.0,2017
2090,2017-04-07 13:00,7,5.0,4,60.0,99.03,12.5,13,24.1,Cloudy,12.0,34.0,2017
2091,2017-04-07 16:00,7,5.6,4,70.0,99.22,10.8,16,32.2,Cloudy,13.0,34.0,2017
2092,2017-04-07 19:00,7,5.3,4,77.0,99.64,9.1,19,24.1,Rain,15.0,35.0,2017
2093,2017-04-08 06:00,8,5.4,4,91.0,100.66,6.8,6,19.3,Rain,13.0,16.0,2017
2094,2017-04-08 07:00,8,6.0,4,93.0,100.76,7.0,7,19.3,Rain,13.0,14.0,2017
2095,2017-04-08 08:00,8,5.9,4,91.0,100.84,7.3,8,19.3,Rain,13.0,17.0,2017
2096,2017-04-08 09:00,8,6.0,4,92.0,100.93,7.2,9,19.3,Rain,14.0,15.0,2017
2097,2017-04-08 10:00,8,5.8,4,92.0,101.02,7.0,10,16.1,Rain,18.0,8.0,2017
2098,2017-04-08 11:00,8,6.0,4,92.0,101.07,7.2,11,12.9,Rain,16.0,16.0,2017
2099,2017-04-08 12:00,8,6.4,4,92.0,101.11,7.6,12,12.9,Rain,17.0,16.0,2017
2100,2017-04-08 13:00,8,6.5,4,89.0,101.15,8.2,13,19.3,Rain,15.0,14.0,2017
2101,2017-04-08 14:00,8,5.8,4,84.0,101.2,8.3,14,24.1,Rain,16.0,21.0,2017
2102,2017-04-08 15:00,8,6.0,4,86.0,101.24,8.2,15,19.3,Rain,15.0,18.0,2017
2103,2017-04-08 16:00,8,5.9,4,87.0,101.29,7.9,16,24.1,Rain,16.0,25.0,2017
2104,2017-04-08 17:00,8,5.8,4,85.0,101.33,8.2,17,19.3,Rain,16.0,19.0,2017
2105,2017-04-08 19:00,8,4.2,4,76.0,101.41,8.1,19,24.1,Cloudy,16.0,18.0,2017
2106,2017-04-09 07:00,9,3.5,4,86.0,101.94,5.6,7,32.2,Cloudy,8.0,17.0,2017
2107,2017-04-09 10:00,9,4.0,4,71.0,101.9,8.9,10,32.2,Cloudy,10.0,19.0,2017
2108,2017-04-09 13:00,9,2.1,4,57.0,101.72,10.2,13,32.2,Cloudy,9.0,17.0,2017
2109,2017-04-09 16:00,9,1.2,4,47.0,101.48,12.1,16,32.2,Cloudy,10.0,9.0,2017
2110,2017-04-09 19:00,9,0.4,4,50.0,101.28,10.3,19,32.2,Cloudy,6.0,15.0,2017
2111,2017-04-10 06:00,10,5.4,4,90.0,101.41,6.9,6,24.1,Rain,12.0,27.0,2017
2112,2017-04-10 07:00,10,5.4,4,89.0,101.46,7.1,7,24.1,Rain,14.0,24.0,2017
2113,2017-04-10 10:00,10,5.5,4,81.0,101.58,8.6,10,24.1,Rain,12.0,23.0,2017
2114,2017-04-10 11:00,10,5.5,4,88.0,101.6,7.3,11,24.1,Rain,7.0,23.0,2017
2115,2017-04-10 13:00,10,5.5,4,76.0,101.57,9.5,13,24.1,Cloudy,11.0,19.0,2017
2116,2017-04-10 16:00,10,4.9,4,67.0,101.62,10.7,16,32.2,Cloudy,12.0,31.0,2017
2117,2017-04-10 18:00,10,3.9,4,73.0,101.69,8.4,18,24.1,Rain,17.0,12.0,2017
2118,2017-04-10 19:00,10,4.6,4,85.0,101.74,6.9,19,19.3,Rain,13.0,17.0,2017
2119,2017-04-10 20:00,10,5.6,4,90.0,101.8,7.1,20,19.3,Rain,11.0,16.0,2017
2120,2017-04-10 21:00,10,5.4,4,87.0,101.85,7.4,21,19.3,Rain,10.0,13.0,2017
2121,2017-04-11 07:00,11,4.2,4,81.0,101.97,7.2,7,48.3,Clear,7.0,16.0,2017
2122,2017-04-11 10:00,11,5.7,4,73.0,101.76,10.3,10,48.3,Clear,30.0,12.0,2017
2123,2017-04-11 13:00,11,6.5,4,79.0,101.49,9.9,13,48.3,Cloudy,30.0,28.0,2017
2124,2017-04-11 16:00,11,6.0,4,77.0,101.24,9.8,16,48.3,Cloudy,30.0,32.0,2017
2125,2017-04-11 19:00,11,5.7,4,81.0,101.03,8.8,19,48.3,Cloudy,30.0,23.0,2017
2126,2017-04-12 06:00,12,5.4,4,81.0,100.47,8.4,6,12.9,Rain,10.0,20.0,2017
2127,2017-04-12 07:00,12,6.0,4,87.0,100.46,8.0,7,16.1,Rain,10.0,16.0,2017
2128,2017-04-12 08:00,12,6.6,4,90.0,100.43,8.1,8,16.1,Rain,4.0,16.0,2017
2129,2017-04-12 09:00,12,6.6,4,90.0,100.48,8.1,9,16.1,Rain,6.0,9.0,2017
2130,2017-04-12 10:00,12,7.0,4,92.0,100.54,8.2,10,12.9,Rain,9.0,18.0,2017
2131,2017-04-12 11:00,12,7.7,4,93.0,100.66,8.8,11,16.1,Rain,9.0,27.0,2017
2132,2017-04-12 12:00,12,8.1,4,91.0,100.68,9.5,12,24.1,Rain,7.0,18.0,2017
2133,2017-04-12 13:00,12,7.9,4,88.0,100.7,9.8,13,24.1,Rain,7.0,20.0,2017
2134,2017-04-12 16:00,12,7.3,4,69.0,100.62,12.8,16,48.3,Cloudy,7.0,17.0,2017
2135,2017-04-12 19:00,12,6.6,4,75.0,100.37,10.8,19,48.3,Cloudy,6.0,17.0,2017
2136,2017-04-13 07:00,13,4.8,4,88.0,100.62,6.6,7,48.3,Cloudy,9.0,21.0,2017
2137,2017-04-13 10:00,13,5.5,4,81.0,100.7,8.6,10,24.1,Cloudy,9.0,20.0,2017
2138,2017-04-13 13:00,13,5.1,4,67.0,100.75,10.9,13,32.2,Cloudy,15.0,23.0,2017
2139,2017-04-13 15:00,13,6.1,4,84.0,100.89,8.6,15,24.1,Rain,22.0,23.0,2017
2140,2017-04-13 16:00,13,4.5,4,66.0,100.95,10.5,16,32.2,Cloudy,17.0,19.0,2017
2141,2017-04-13 19:00,13,4.4,4,72.0,101.13,9.2,19,32.2,Cloudy,19.0,8.0,2017
2142,2017-04-14 06:00,14,4.9,4,92.0,101.69,6.1,6,24.1,Rain,8.0,16.0,2017
2143,2017-04-14 07:00,14,5.8,4,92.0,101.74,7.0,7,24.1,Cloudy,10.0,13.0,2017
2144,2017-04-14 10:00,14,4.8,4,71.0,101.86,9.8,10,32.2,Cloudy,18.0,14.0,2017
2145,2017-04-14 13:00,14,4.7,4,65.0,101.89,11.0,13,48.3,Cloudy,16.0,19.0,2017
2146,2017-04-14 16:00,14,5.2,4,62.0,101.92,12.2,16,48.3,Clear,17.0,18.0,2017
2147,2017-04-14 19:00,14,4.9,4,75.0,101.99,9.1,19,32.2,Clear,20.0,18.0,2017
2148,2017-04-15 06:00,15,5.6,4,91.0,102.37,7.0,6,24.1,Rain,10.0,9.0,2017
2149,2017-04-15 07:00,15,5.2,4,86.0,102.41,7.4,7,16.1,Rain,16.0,12.0,2017
2150,2017-04-15 10:00,15,4.1,4,70.0,102.48,9.3,10,24.1,Cloudy,17.0,23.0,2017
2151,2017-04-15 13:00,15,5.2,4,67.0,102.42,11.1,13,32.2,Clear,26.0,9.0,2017
2152,2017-04-15 16:00,15,4.1,4,58.0,102.28,12.1,16,32.2,Clear,25.0,12.0,2017
2153,2017-04-15 19:00,15,6.0,4,83.0,102.22,8.7,19,48.3,Clear,29.0,6.0,2017
2154,2017-04-16 07:00,16,3.7,4,84.0,101.71,6.2,7,48.3,Cloudy,16.0,4.0,2017
2155,2017-04-16 10:00,16,5.5,4,76.0,101.52,9.5,10,48.3,Cloudy,28.0,11.0,2017
2156,2017-04-16 13:00,16,6.4,4,75.0,101.21,10.6,13,48.3,Cloudy,30.0,23.0,2017
2157,2017-04-16 16:00,16,4.9,4,66.0,100.89,11.0,16,48.3,Cloudy,31.0,30.0,2017
2158,2017-04-16 19:00,16,5.9,4,75.0,100.78,10.1,19,48.3,Cloudy,30.0,18.0,2017
2159,2017-04-17 06:00,17,7.6,4,90.0,100.82,9.1,6,24.1,Rain,32.0,8.0,2017
2160,2017-04-17 07:00,17,8.0,4,93.0,100.91,9.1,7,19.3,Rain,30.0,7.0,2017
2161,2017-04-17 08:00,17,7.3,4,84.0,100.9,9.9,8,19.3,Rain,6.0,12.0,2017
2162,2017-04-17 10:00,17,7.4,4,73.0,100.97,12.0,10,24.1,Cloudy,11.0,22.0,2017
2163,2017-04-17 13:00,17,7.2,4,65.0,100.96,13.6,13,32.2,Cloudy,14.0,20.0,2017
2164,2017-04-17 16:00,17,8.7,4,76.0,100.9,12.8,16,19.3,Rain,11.0,20.0,2017
2165,2017-04-17 17:00,17,9.7,4,88.0,100.93,11.6,17,16.1,Rain,9.0,17.0,2017
2166,2017-04-17 18:00,17,9.1,4,88.0,100.91,11.0,18,16.1,Rain,9.0,22.0,2017
2167,2017-04-17 19:00,17,9.2,4,92.0,100.94,10.4,19,16.1,Rain,9.0,16.0,2017
2168,2017-04-17 20:00,17,9.1,4,92.0,100.97,10.3,20,12.9,Rain,10.0,19.0,2017
2169,2017-04-17 21:00,17,9.2,4,95.0,101.0,10.0,21,16.1,Rain,9.0,14.0,2017
2170,2017-04-18 07:00,18,8.4,4,90.0,101.1,9.9,7,16.1,Rain,14.0,7.0,2017
2171,2017-04-18 08:00,18,8.7,4,95.0,101.16,9.4,8,12.9,Rain,24.0,3.0,2017
2172,2017-04-18 10:00,18,9.5,4,81.0,101.28,12.6,10,24.1,Cloudy,14.0,20.0,2017
2173,2017-04-18 13:00,18,9.7,4,83.0,101.44,12.5,13,24.1,Rain,22.0,15.0,2017
2174,2017-04-18 16:00,18,6.1,4,64.0,101.49,12.7,16,19.3,Rain,22.0,4.0,2017
2175,2017-04-18 19:00,18,7.0,4,85.0,101.58,9.4,19,32.2,Cloudy,4.0,7.0,2017
2176,2017-04-19 07:00,19,6.0,4,82.0,101.48,8.9,7,48.3,Cloudy,10.0,26.0,2017
2177,2017-04-19 10:00,19,6.2,4,69.0,101.56,11.6,10,32.2,Rain,11.0,21.0,2017
2178,2017-04-19 11:00,19,6.8,4,73.0,101.64,11.4,11,32.2,Rain,14.0,15.0,2017
2179,2017-04-19 13:00,19,7.5,4,74.0,101.7,11.9,13,32.2,Cloudy,12.0,33.0,2017
2180,2017-04-19 16:00,19,6.9,4,68.0,101.66,12.6,16,48.3,Cloudy,11.0,32.0,2017
2181,2017-04-19 19:00,19,6.3,4,68.0,101.56,12.0,19,32.2,Cloudy,8.0,16.0,2017
2182,2017-04-20 07:00,20,7.0,4,90.0,102.02,8.5,7,24.1,Cloudy,9.0,15.0,2017
